5.665999999999999659e+01 -7.533734061195933407e+01
5.765999999999999659e+01 -7.533166610662068763e+01
5.865999999999999659e+01 -7.532599749401761358e+01
5.965999999999999659e+01 -7.532033518467342503e+01
6.065999999999999659e+01 -7.531467954461945169e+01
6.165999999999999659e+01 -7.530903089808477091e+01
6.265999999999999659e+01 -7.530338953001928815e+01
6.365999999999999659e+01 -7.529775568846092426e+01
6.465999999999999659e+01 -7.529212958675735479e+01
6.565999999999999659e+01 -7.528651140565160915e+01
6.665999999999999659e+01 -7.528090129524045437e+01
6.765999999999999659e+01 -7.527529937681384808e+01
6.865999999999999659e+01 -7.526970574458303531e+01
6.965999999999999659e+01 -7.526412046730455074e+01
7.065999999999999659e+01 -7.525854358980659242e+01
7.165999999999999659e+01 -7.525297513442423281e+01
7.265999999999999659e+01 -7.524741510234903785e+01
7.365999999999999659e+01 -7.524186347489853688e+01
7.465999999999999659e+01 -7.523632021471068754e+01
7.565999999999999659e+01 -7.523078526686786915e+01
7.665999999999999659e+01 -7.522525855995493771e+01
7.765999999999999659e+01 -7.521974000705530727e+01
7.865999999999999659e+01 -7.521422950668903695e+01
7.965999999999999659e+01 -7.520872694369627709e+01
8.065999999999999659e+01 -7.520323219006968429e+01
8.165999999999999659e+01 -7.519774510573870430e+01
8.265999999999999659e+01 -7.519226553930876378e+01
8.365999999999999659e+01 -7.518679332875802857e+01
8.465999999999999659e+01 -7.518132830209437145e+01
8.565999999999999659e+01 -7.517587027797485177e+01
8.665999999999999659e+01 -7.517041906628998049e+01
8.765999999999999659e+01 -7.516497446871493082e+01
8.865999999999999659e+01 -7.515953627922952762e+01
8.965999999999999659e+01 -7.515410428460893399e+01
9.065999999999999659e+01 -7.514867826488679725e+01
9.165999999999999659e+01 -7.514325799379236059e+01
9.265999999999999659e+01 -7.513784323916318897e+01
9.365999999999999659e+01 -7.513243376333473122e+01
9.465999999999999659e+01 -7.512702932350836704e+01
9.565999999999999659e+01 -7.512162967209876285e+01
9.665999999999999659e+01 -7.511623455706215680e+01
9.765999999999999659e+01 -7.511084372220629746e+01
9.865999999999999659e+01 -7.510545690748337222e+01
9.965999999999999659e+01 -7.510007384926662155e+01
1.006599999999999966e+02 -7.509469428061174767e+01
1.016599999999999966e+02 -7.508931793150397027e+01
1.026599999999999966e+02 -7.508394452909135453e+01
1.036599999999999966e+02 -7.507857379790536356e+01
1.046599999999999966e+02 -7.507320546006921802e+01
1.056599999999999966e+02 -7.506783923549490112e+01
1.066599999999999966e+02 -7.506247484206915033e+01
1.076599999999999966e+02 -7.505711199582934512e+01
1.086599999999999966e+02 -7.505175041112957501e+01
1.096599999999999966e+02 -7.504638980079764110e+01
1.106599999999999966e+02 -7.504102987628334631e+01
1.116599999999999966e+02 -7.503567034779852918e+01
1.126599999999999966e+02 -7.503031092444932426e+01
1.136599999999999966e+02 -7.502495131436117504e+01
1.146599999999999966e+02 -7.501959122479664188e+01
1.156599999999999966e+02 -7.501423036226684360e+01
1.166599999999999966e+02 -7.500886843263643300e+01
1.176599999999999966e+02 -7.500350514122277445e+01
1.186599999999999966e+02 -7.499814019288935185e+01
1.196599999999999966e+02 -7.499277329213389010e+01
1.206599999999999966e+02 -7.498740414317147440e+01
1.216599999999999966e+02 -7.498203245001262474e+01
1.226599999999999966e+02 -7.497665791653707856e+01
1.236599999999999966e+02 -7.497128024656295509e+01
1.246599999999999966e+02 -7.496589914391195464e+01
1.256599999999999966e+02 -7.496051431247052221e+01
1.266599999999999966e+02 -7.495512545624735878e+01
1.276599999999999966e+02 -7.494973227942728045e+01
1.286599999999999966e+02 -7.494433448642173801e+01
1.296599999999999966e+02 -7.493893178191611071e+01
1.306599999999999966e+02 -7.493352387091387357e+01
1.316599999999999966e+02 -7.492811045877787990e+01
1.326599999999999966e+02 -7.492269125126884433e+01
1.336599999999999966e+02 -7.491726595458111149e+01
1.346599999999999966e+02 -7.491183427537595207e+01
1.356599999999999966e+02 -7.490639592081231513e+01
1.366599999999999966e+02 -7.490095059857536341e+01
1.376599999999999966e+02 -7.489549801690274933e+01
1.386599999999999966e+02 -7.489003788460877331e+01
1.396599999999999966e+02 -7.488456991110643912e+01
1.406599999999999966e+02 -7.487909380642767587e+01
1.416599999999999966e+02 -7.487360928124161319e+01
1.426599999999999966e+02 -7.486811604687110844e+01
1.436599999999999966e+02 -7.486261381530755443e+01
1.446599999999999966e+02 -7.485710229922401027e+01
1.456599999999999966e+02 -7.485158121198681158e+01
1.466599999999999966e+02 -7.484605026766556080e+01
1.476599999999999966e+02 -7.484050918104183836e+01
1.486599999999999966e+02 -7.483495766761630819e+01
1.496599999999999966e+02 -7.482939544361458672e+01
1.506599999999999966e+02 -7.482382222599180466e+01
1.516599999999999966e+02 -7.481823773243591802e+01
1.526599999999999966e+02 -7.481264168136974035e+01
1.536599999999999966e+02 -7.480703379195186642e+01
1.546599999999999966e+02 -7.480141378407650166e+01
1.556599999999999966e+02 -7.479578137837211216e+01
1.566599999999999966e+02 -7.479013629619907988e+01
1.576599999999999966e+02 -7.478447825964634887e+01
1.586599999999999966e+02 -7.477880699152703414e+01
1.596599999999999966e+02 -7.477312221537304993e+01
1.606599999999999966e+02 -7.476742365542891378e+01
1.616599999999999966e+02 -7.476171103664454165e+01
1.626599999999999966e+02 -7.475598408466720457e+01
1.636599999999999966e+02 -7.475024252583266104e+01
1.646599999999999966e+02 -7.474448608715535158e+01
1.656599999999999966e+02 -7.473871449631791108e+01
1.666599999999999966e+02 -7.473292748165980015e+01
1.676599999999999966e+02 -7.472712477216519744e+01
1.686599999999999966e+02 -7.472130609745011043e+01
1.696599999999999966e+02 -7.471547118774878982e+01
1.706599999999999966e+02 -7.470961977389937658e+01
1.716599999999999966e+02 -7.470375158732885268e+01
1.726599999999999966e+02 -7.469786636003732383e+01
1.736599999999999966e+02 -7.469196382458153494e+01
1.746599999999999966e+02 -7.468604371405784548e+01
1.756599999999999966e+02 -7.468010576208443752e+01
1.766599999999999966e+02 -7.467414970278289843e+01
1.776599999999999966e+02 -7.466817527075917837e+01
1.786599999999999966e+02 -7.466218220108395087e+01
1.796599999999999966e+02 -7.465617022927223445e+01
1.806599999999999966e+02 -7.465013909126251690e+01
1.816599999999999966e+02 -7.464408852339524003e+01
1.826599999999999966e+02 -7.463801826239063075e+01
1.836599999999999966e+02 -7.463192804532600633e+01
1.846599999999999966e+02 -7.462581760961244015e+01
1.856599999999999966e+02 -7.461968669297081647e+01
1.866599999999999966e+02 -7.461353503340740190e+01
1.876599999999999966e+02 -7.460736236918870645e+01
1.886599999999999966e+02 -7.460116843881587556e+01
1.896599999999999966e+02 -7.459495298099845684e+01
1.906599999999999966e+02 -7.458871573462759841e+01
1.916599999999999966e+02 -7.458245643874863617e+01
1.926599999999999966e+02 -7.457617483253322632e+01
1.936599999999999966e+02 -7.456987065525075309e+01
1.946599999999999966e+02 -7.456354364623929598e+01
1.956599999999999966e+02 -7.455719354487597172e+01
1.966599999999999966e+02 -7.455082009054667935e+01
1.976599999999999966e+02 -7.454442302261533371e+01
1.986599999999999966e+02 -7.453800208039245945e+01
1.996599999999999966e+02 -7.453155700310328768e+01
2.006599999999999966e+02 -7.452508752985517049e+01
2.016599999999999966e+02 -7.451859339960452644e+01
2.026599999999999966e+02 -7.451207435112311828e+01
2.036599999999999966e+02 -7.450553012296376210e+01
2.046599999999999966e+02 -7.449896045342543971e+01
2.056599999999999966e+02 -7.449236508051789940e+01
2.066599999999999966e+02 -7.448574374192550351e+01
2.076599999999999966e+02 -7.447909617497053603e+01
2.086599999999999966e+02 -7.447242211657598432e+01
2.096599999999999966e+02 -7.446572130322753935e+01
2.106599999999999966e+02 -7.445899347093511267e+01
2.116599999999999966e+02 -7.445223835519364286e+01
2.126599999999999966e+02 -7.444545569094326254e+01
2.136599999999999966e+02 -7.443864521252885424e+01
2.146599999999999966e+02 -7.443180665365891002e+01
2.156599999999999966e+02 -7.442493974736379414e+01
2.166599999999999966e+02 -7.441804422595322421e+01
2.176599999999999966e+02 -7.441111982097315547e+01
2.186599999999999966e+02 -7.440416626316195448e+01
2.196599999999999966e+02 -7.439718328240586231e+01
2.206599999999999966e+02 -7.439017060769367617e+01
2.216599999999999966e+02 -7.438312796707087671e+01
2.226599999999999966e+02 -7.437605508759278905e+01
2.236599999999999966e+02 -7.436895169527720384e+01
2.246599999999999966e+02 -7.436181751505608872e+01
2.256599999999999966e+02 -7.435465227072661776e+01
2.266599999999999966e+02 -7.434745568490134815e+01
2.276599999999999966e+02 -7.434022747895758698e+01
2.286599999999999966e+02 -7.433296737298601897e+01
2.296599999999999966e+02 -7.432567508573838211e+01
2.306599999999999966e+02 -7.431835033457441853e+01
2.316599999999999966e+02 -7.431099283540783063e+01
2.326599999999999966e+02 -7.430360230265146981e+01
2.336599999999999966e+02 -7.429617844916150204e+01
2.346599999999999966e+02 -7.428872098618076336e+01
2.356599999999999966e+02 -7.428122962328109224e+01
2.366599999999999966e+02 -7.427370406830476668e+01
2.376599999999999966e+02 -7.426614402730488962e+01
2.386599999999999966e+02 -7.425854920448482233e+01
2.396599999999999966e+02 -7.425091930213659452e+01
2.406599999999999966e+02 -7.424325402057822032e+01
2.416599999999999966e+02 -7.423555305809001936e+01
2.426599999999999966e+02 -7.422781611084973008e+01
2.436599999999999966e+02 -7.422004287286662816e+01
2.446599999999999966e+02 -7.421223303591442289e+01
2.456599999999999966e+02 -7.420438628946301662e+01
2.466599999999999966e+02 -7.419650232060901374e+01
2.476599999999999966e+02 -7.418858081400506421e+01
2.486599999999999966e+02 -7.418062145178789990e+01
2.496599999999999966e+02 -7.417262391350513440e+01
2.506599999999999966e+02 -7.416458787604068448e+01
2.516599999999999966e+02 -7.415651301353885572e+01
2.526599999999999966e+02 -7.414839899732710649e+01
2.536599999999999966e+02 -7.414024549583729140e+01
2.546599999999999966e+02 -7.413205217452554052e+01
2.556599999999999966e+02 -7.412381869579057536e+01
2.566599999999999682e+02 -7.411554471889050433e+01
2.576599999999999682e+02 -7.410722989985815445e+01
2.586599999999999682e+02 -7.409887389141462677e+01
2.596599999999999682e+02 -7.409047634288133111e+01
2.606599999999999682e+02 -7.408203690009023035e+01
2.616599999999999682e+02 -7.407355520529246462e+01
2.626599999999999682e+02 -7.406503089706507126e+01
2.636599999999999682e+02 -7.405646361021594259e+01
2.646599999999999682e+02 -7.404785297568686531e+01
2.656599999999999682e+02 -7.403919862045469813e+01
2.666599999999999682e+02 -7.403050016743046058e+01
2.676599999999999682e+02 -7.402175723535646057e+01
2.686599999999999682e+02 -7.401296943870130463e+01
2.696599999999999682e+02 -7.400413638755279067e+01
2.706599999999999682e+02 -7.399525768750854127e+01
2.716599999999999682e+02 -7.398633293956436319e+01
2.726599999999999682e+02 -7.397736174000031895e+01
2.736599999999999682e+02 -7.396834368026441098e+01
2.746599999999999682e+02 -7.395927834685370783e+01
2.756599999999999682e+02 -7.395016532119301189e+01
2.766599999999999682e+02 -7.394100417951092652e+01
2.776599999999999682e+02 -7.393179449271316628e+01
2.786599999999999682e+02 -7.392253582625318131e+01
2.796599999999999682e+02 -7.391322773999989693e+01
2.806599999999999682e+02 -7.390386978810253993e+01
2.816599999999999682e+02 -7.389446151885246650e+01
2.826599999999999682e+02 -7.388500247454189207e+01
2.836599999999999682e+02 -7.387549219131942380e+01
2.846599999999999682e+02 -7.386593019904233870e+01
2.856599999999999682e+02 -7.385631602112545124e+01
2.866599999999999682e+02 -7.384664917438651344e+01
2.876599999999999682e+02 -7.383692916888804803e+01
2.886599999999999682e+02 -7.382715550777547264e+01
2.896599999999999682e+02 -7.381732768711138704e+01
2.906599999999999682e+02 -7.380744519570606599e+01
2.916599999999999682e+02 -7.379750751494374583e+01
2.926599999999999682e+02 -7.378751411860487508e+01
2.936599999999999682e+02 -7.377746447268404495e+01
2.946599999999999682e+02 -7.376735803520348611e+01
2.956599999999999682e+02 -7.375719425602198953e+01
2.966599999999999682e+02 -7.374697257663913774e+01
2.976599999999999682e+02 -7.373669242999474704e+01
2.986599999999999682e+02 -7.372635324026319381e+01
2.996599999999999682e+02 -7.371595442264269593e+01
3.006599999999999682e+02 -7.370549538313917992e+01
3.016599999999999682e+02 -7.369497551834473370e+01
3.026599999999999682e+02 -7.368439421521031818e+01
3.036599999999999682e+02 -7.367375085081266661e+01
3.046599999999999682e+02 -7.366304479211511591e+01
3.056599999999999682e+02 -7.365227539572225623e+01
3.066599999999999682e+02 -7.364144200762807202e+01
3.076599999999999682e+02 -7.363054396295744652e+01
3.086599999999999682e+02 -7.361958058570078833e+01
3.096599999999999682e+02 -7.360855118844162348e+01
3.106599999999999682e+02 -7.359745507207674109e+01
3.116599999999999682e+02 -7.358629152552882147e+01
3.126599999999999682e+02 -7.357505982545120560e+01
3.136599999999999682e+02 -7.356375923592456445e+01
3.146599999999999682e+02 -7.355238900814522651e+01
3.156599999999999682e+02 -7.354094838010470880e+01
3.166599999999999682e+02 -7.352943657626047980e+01
3.176599999999999682e+02 -7.351785280719727211e+01
3.186599999999999682e+02 -7.350619626927888817e+01
3.196599999999999682e+02 -7.349446614429008662e+01
3.206599999999999682e+02 -7.348266159906816597e+01
3.216599999999999682e+02 -7.347078178512389002e+01
3.226599999999999682e+02 -7.345882583825144252e+01
3.236599999999999682e+02 -7.344679287812694213e+01
3.246599999999999682e+02 -7.343468200789516231e+01
3.256599999999999682e+02 -7.342249231374402996e+01
3.266599999999999682e+02 -7.341022286446636258e+01
3.276599999999999682e+02 -7.339787271100858845e+01
3.286599999999999682e+02 -7.338544088600575321e+01
3.296599999999999682e+02 -7.337292640330242932e+01
3.306599999999999682e+02 -7.336032825745900254e+01
3.316599999999999682e+02 -7.334764542324275283e+01
3.326599999999999682e+02 -7.333487685510316112e+01
3.336599999999999682e+02 -7.332202148663094476e+01
3.346599999999999682e+02 -7.330907823000005408e+01
3.356599999999999682e+02 -7.329604597539213273e+01
3.366599999999999682e+02 -7.328292359040264614e+01
3.376599999999999682e+02 -7.326970991942806677e+01
3.386599999999999682e+02 -7.325640378303334899e+01
3.396599999999999682e+02 -7.324300397729891188e+01
3.406599999999999682e+02 -7.322950927314636260e+01
3.416599999999999682e+02 -7.321591841564212189e+01
3.426599999999999682e+02 -7.320223012327805634e+01
3.436599999999999682e+02 -7.318844308722820813e+01
3.446599999999999682e+02 -7.317455597058065564e+01
3.456599999999999682e+02 -7.316056740754360987e+01
3.466599999999999682e+02 -7.314647600262448179e+01
3.476599999999999682e+02 -7.313228032978109638e+01
3.486599999999999682e+02 -7.311797893154370342e+01
3.496599999999999682e+02 -7.310357031810661965e+01
3.506599999999999682e+02 -7.308905296638833704e+01
3.516599999999999682e+02 -7.307442531905869032e+01
3.526599999999999682e+02 -7.305968578353171949e+01
3.536599999999999682e+02 -7.304483273092282047e+01
3.546599999999999682e+02 -7.302986449496862065e+01
3.556599999999999682e+02 -7.301477937090795933e+01
3.566599999999999682e+02 -7.299957561432236730e+01
3.576599999999999682e+02 -7.298425143993425479e+01
3.586599999999999682e+02 -7.296880502036098903e+01
3.596599999999999682e+02 -7.295323448482282913e+01
3.606599999999999682e+02 -7.293753791780278561e+01
3.616599999999999682e+02 -7.292171335765623041e+01
3.626599999999999682e+02 -7.290575879516802615e+01
3.636599999999999682e+02 -7.288967217205465943e+01
3.646599999999999682e+02 -7.287345137940916118e+01
3.656599999999999682e+02 -7.285709425608588674e+01
3.666599999999999682e+02 -7.284059858702262602e+01
3.676599999999999682e+02 -7.282396210149700266e+01
3.686599999999999682e+02 -7.280718247131409271e+01
3.696599999999999682e+02 -7.279025730892210788e+01
3.706599999999999682e+02 -7.277318416545263347e+01
3.716599999999999682e+02 -7.275596052868193908e+01
3.726599999999999682e+02 -7.273858382090941177e+01
3.736599999999999682e+02 -7.272105139674923180e+01
3.746599999999999682e+02 -7.270336054083090005e+01
3.756599999999999682e+02 -7.268550846540441057e+01
3.766599999999999682e+02 -7.266749230784490976e+01
3.776599999999999682e+02 -7.264930912805233731e+01
3.786599999999999682e+02 -7.263095590574026517e+01
3.796599999999999682e+02 -7.261242953760867636e+01
3.806599999999999682e+02 -7.259372683439461582e+01
3.816599999999999682e+02 -7.257484451779434664e+01
3.826599999999999682e+02 -7.255577921725044632e+01
3.836599999999999682e+02 -7.253652746659679451e+01
3.846599999999999682e+02 -7.251708570055379255e+01
3.856599999999999682e+02 -7.249745025106601304e+01
3.866599999999999682e+02 -7.247761734347375295e+01
3.876599999999999682e+02 -7.245758309250946638e+01
3.886599999999999682e+02 -7.243734349810964090e+01
3.896599999999999682e+02 -7.241689444103180051e+01
3.906599999999999682e+02 -7.239623167826596273e+01
3.916599999999999682e+02 -7.237535083822899651e+01
3.926599999999999682e+02 -7.235424741572956009e+01
3.936599999999999682e+02 -7.233291676669070114e+01
3.946599999999999682e+02 -7.231135410261605045e+01
3.956599999999999682e+02 -7.228955448478478729e+01
3.966599999999999682e+02 -7.226751281815961647e+01
3.976599999999999682e+02 -7.224522384499054795e+01
3.986599999999999682e+02 -7.222268213809677206e+01
3.996599999999999682e+02 -7.219988209380680644e+01
4.006599999999999682e+02 -7.217681792453653600e+01
4.016599999999999682e+02 -7.215348365098282102e+01
4.026599999999999682e+02 -7.212987309390885571e+01
4.036599999999999682e+02 -7.210597986549582572e+01
4.046599999999999682e+02 -7.208179736023357975e+01
4.056599999999999682e+02 -7.205731874532077086e+01
4.066599999999999682e+02 -7.203253695054308992e+01
4.076599999999999682e+02 -7.200744465759566992e+01
4.086599999999999682e+02 -7.198203428881301136e+01
4.096599999999999682e+02 -7.195629799526727766e+01
4.106599999999999682e+02 -7.193022764419268356e+01
4.116599999999999682e+02 -7.190381480569013206e+01
4.126599999999999682e+02 -7.187705073866307259e+01
4.136599999999999682e+02 -7.184992637593124698e+01
4.146599999999999682e+02 -7.182243230846488302e+01
4.156599999999999682e+02 -7.179455876867710629e+01
4.166599999999999682e+02 -7.176629561270736701e+01
4.176599999999999682e+02 -7.173763230162275306e+01
4.186599999999999682e+02 -7.170855788145811971e+01
4.196599999999999682e+02 -7.167906096200927379e+01
4.206599999999999682e+02 -7.164912969428561951e+01
4.216599999999999682e+02 -7.161875174652095666e+01
4.226599999999999682e+02 -7.158791427863192780e+01
4.236599999999999682e+02 -7.155660391500344986e+01
4.246599999999999682e+02 -7.152480671547016300e+01
4.256599999999999682e+02 -7.149250814434996926e+01
4.266599999999999682e+02 -7.145969303737328460e+01
4.276599999999999682e+02 -7.142634556633603893e+01
4.286599999999999682e+02 -7.139244920128862759e+01
4.296599999999999682e+02 -7.135798667005438745e+01
4.306599999999999682e+02 -7.132293991485128970e+01
4.316599999999999682e+02 -7.128729004576761952e+01
4.326599999999999682e+02 -7.125101729081758606e+01
4.336599999999999682e+02 -7.121410094227461229e+01
4.346599999999999682e+02 -7.117651929894877583e+01
4.356599999999999682e+02 -7.113824960403951536e+01
4.366599999999999682e+02 -7.109926797815576549e+01
4.376599999999999682e+02 -7.105954934705090409e+01
4.386599999999999682e+02 -7.101906736357059913e+01
4.396599999999999682e+02 -7.097779432325515359e+01
4.406599999999999682e+02 -7.093570107297475147e+01
4.416599999999999682e+02 -7.089275691190441364e+01
4.426599999999999682e+02 -7.084892948406387347e+01
4.436599999999999682e+02 -7.080418466155575175e+01
4.446599999999999682e+02 -7.075848641753015045e+01
4.456599999999999682e+02 -7.071179668778414396e+01
4.466599999999999682e+02 -7.066407521976800865e+01
4.476599999999999682e+02 -7.061527940761301636e+01
4.486599999999999682e+02 -7.056536411161653177e+01
4.496599999999999682e+02 -7.051428146041240552e+01
4.506599999999999682e+02 -7.046198063381697807e+01
4.516599999999999682e+02 -7.040840762406443787e+01
4.526599999999999682e+02 -7.035350497282605886e+01
4.536599999999999682e+02 -7.029721148103556061e+01
4.546599999999999682e+02 -7.023946188810994329e+01
4.556599999999999682e+02 -7.018018651664793595e+01
4.566599999999999682e+02 -7.011931087809414009e+01
4.576599999999999682e+02 -7.005675523415763450e+01
4.586599999999999682e+02 -6.999243410794828435e+01
4.596599999999999682e+02 -6.992625573781600679e+01
4.606599999999999682e+02 -6.985812146571610981e+01
4.616599999999999682e+02 -6.978792505053618811e+01
4.626599999999999682e+02 -6.971555189515815698e+01
4.636599999999999682e+02 -6.964087817402979397e+01
4.646599999999999682e+02 -6.956376984560446886e+01
4.656599999999999682e+02 -6.948408153107597229e+01
4.666599999999999682e+02 -6.940165523726091124e+01
4.676599999999999682e+02 -6.931631889709986183e+01
4.686599999999999682e+02 -6.922788469585164250e+01
4.696599999999999682e+02 -6.913614714436992870e+01
4.706599999999999682e+02 -6.904088085252153917e+01
4.716599999999999682e+02 -6.894183794536418475e+01
4.726599999999999682e+02 -6.883874505152527945e+01
4.736599999999999682e+02 -6.873129977648481770e+01
4.746599999999999682e+02 -6.861916655204190363e+01
4.756599999999999682e+02 -6.850197172561550474e+01
4.766599999999999682e+02 -6.837929771709907811e+01
4.776599999999999682e+02 -6.825067602385091448e+01
4.786599999999999682e+02 -6.811557879197519583e+01
4.796599999999999682e+02 -6.797340858853752366e+01
4.806599999999999682e+02 -6.782348589642377590e+01
4.816599999999999682e+02 -6.766503369903632858e+01
4.826599999999999682e+02 -6.749715830793957139e+01
4.836599999999999682e+02 -6.731882528588330672e+01
4.846599999999999682e+02 -6.712882888902106515e+01
4.856599999999999682e+02 -6.692575283123888141e+01
4.866599999999999682e+02 -6.670791925805127676e+01
4.876599999999999682e+02 -6.647332144138239585e+01
4.886599999999999682e+02 -6.621953359328743716e+01
4.896599999999999682e+02 -6.594358787383548304e+01
4.906599999999999682e+02 -6.564180330439116062e+01
4.916599999999999682e+02 -6.530954237990027877e+01
4.926599999999999682e+02 -6.494085584872613026e+01
4.936599999999999682e+02 -6.452794878475241092e+01
4.946599999999999682e+02 -6.406035015252615494e+01
4.956599999999999682e+02 -6.352356843858234470e+01
4.966599999999999682e+02 -6.289680955273061613e+01
4.976599999999999682e+02 -6.214887619684192543e+01
4.986599999999999682e+02 -6.123027293603873034e+01
4.990735129458677193e+02 -6.078150863474078847e+01
4.994870258917354704e+02 -6.027621984267928923e+01
4.999005388376032215e+02 -5.970188143716617191e+01
5.003140517834709726e+02 -5.904155081023893104e+01
5.007275647293387237e+02 -5.826905127928568362e+01
5.012710877957960633e+02 -5.701080775096286857e+01
5.016968525489773469e+02 -5.573884453958130081e+01
5.020314369658262876e+02 -5.446709912766166894e+01
5.023660213826752283e+02 -5.282116058142771919e+01
5.026043378912613662e+02 -5.130301501377658724e+01
5.027977194973853443e+02 -4.975390364359579110e+01
5.029911011035093225e+02 -4.779024821598432027e+01
5.031350661644747788e+02 -4.595153856901542611e+01
5.032790312254402352e+02 -4.367062851015798230e+01
5.033896021558882126e+02 -4.153294278721644162e+01
5.035001730863361900e+02 -3.899026030262762532e+01
5.036107440167841673e+02 -3.600563490849582848e+01
5.037213149472321447e+02 -3.261352514607475683e+01
5.038318858776801221e+02 -2.896513438184626921e+01
5.039157270347959070e+02 -2.618745993536622052e+01
5.039995681919116919e+02 -2.354038718407009512e+01
5.040834093490274768e+02 -2.111081882170740442e+01
5.041672505061432616e+02 -1.892322838719395506e+01
5.042510916632590465e+02 -1.694930974511736821e+01
5.043349328203748314e+02 -1.513665534184675998e+01
5.044321101185043972e+02 -1.317288274193042596e+01
5.045118218650768540e+02 -1.163015664247926040e+01
5.045915336116493108e+02 -1.012308174864495847e+01
5.046712453582217677e+02 -8.636703292972427448e+00
5.047509571047942245e+02 -7.163067051861466972e+00
5.048306688513666813e+02 -5.700137741573816363e+00
5.049169861082334592e+02 -4.130418256151939360e+00
5.050033033651002370e+02 -2.582104663663665090e+00
5.050896206219670148e+02 -1.063475972776837919e+00
5.051759378788337926e+02 4.167326827285656732e-01
5.052622551357005705e+02 1.850989551773624342e+00
5.053485723925673483e+02 3.233262891477070244e+00
5.054348896494341261e+02 4.557722562840705649e+00
5.055292735905433119e+02 5.935206580835093781e+00
5.056236575316524977e+02 7.236546506012149216e+00
5.057180414727616835e+02 8.461630564430169699e+00
5.058124254138708693e+02 9.611817931597419928e+00
5.059068093549800551e+02 1.068957958971055078e+01
5.060011932960892409e+02 1.169832810802384593e+01
5.061263808259734560e+02 1.293684438035742978e+01
5.062515683558576711e+02 1.407165318514795693e+01
5.063767558857418862e+02 1.511339185544852448e+01
5.065019434156261013e+02 1.607206237365119961e+01
5.066271309455103165e+02 1.695664963978128981e+01
5.067523184753945316e+02 1.777497755206065477e+01
5.069149143243457729e+02 1.874970829181516052e+01
5.070775101732970143e+02 1.963558369253979308e+01
5.072097533569539110e+02 2.029696014628083489e+01
5.073419965406108076e+02 2.090963126477138800e+01
5.074742397242677043e+02 2.147690746864179445e+01
